pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,5/17/22,80.4,-1.32,5.54,"Olson, J.B.",690429,667722,,called_strike,,,,,9,Dylan Harris strikes out on a foul tip.,R,L,R,CLT,NOR,S,,,0,0,2022,0.51,-0.18,0.36,1.92,641924,,,2,7,Top,,,,,,,2.754254938579808,-117.1356588,-1.060393109,4.245959767454287,21.02328001,-33.81859734,3.02,1.55,,,,81,2363,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.99,,,,,,,,52,1,Slider,0,2,2,0,2,0,2,0,Infield shade,Standard,60,0,-0.1,,,,0.1,,-2,2,0.181,0.819,27,25,27,25,2,2,,,,,3.68,-0.51,0.51,
SI,5/17/22,91.4,-2.57,5.31,"Koerner, Brody",621006,621259,,ball,,,,,13,"Richie Martin grounds out, shortstop Danny Mendick to first baseman Seby Zavala.",R,R,R,CLT,NOR,B,,,0,2,2022,-1.41,0.13,-1,1.4,,,,0,3,Top,,,,,,,7.033438491,-132.9062791,-4.291713789,-18.25159364,27.21324888070679,-29.9265523,3.15,1.62,,,,92.1,1933,6.7,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.84,,,,,,,,18,3,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,233,0,0.059,,,,-0.059,,-2,2,0.279,0.721,28,27,29,28,2,1,,,,,2.59,1.41,1.41,
FC,5/17/22,86.5,-2.41,5.33,"Koerner, Brody",621006,621259,,called_strike,,,,,6,"Richie Martin grounds out, shortstop Danny Mendick to first baseman Seby Zavala.",R,R,R,CLT,NOR,S,,,0,1,2022,0.04,0.72,0.33,2.21,,,,0,3,Top,,,,,,,6.524895730705981,-125.987093,-2.779750347,-0.791206278,23.29579697954992,-24.14915978,3.15,1.62,,,,87.6,2018,6.8,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.74,,,,,,,,18,2,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,211,0,-0.075,,,,0.075,,-2,2,0.279,0.721,28,27,29,28,2,1,,,,,2.3,-0.04,-0.04,
FF,5/17/22,91.6,-1.17,5.85,"Olson, J.B.",663760,667722,,ball,,,,,12,Cadyn Grenier flies out to center fielder Adam Haseley.   Jacob Nottingham to 3rd.,R,R,R,CLT,NOR,B,,,0,2,2022,-0.41,1.56,0.11,3.88,,641924,,1,7,Top,,,,,,,4.119448816545079,-133.3197024,-2.491178121,-5.729834189,28.24702639,-13.25798502,3.11,1.6,,,,92,2307,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.04,,,,,,,,51,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,199,0,0.06,,,,-0.06,,-2,2,0.161,0.839,27,25,27,26,2,2,,,,,1.15,0.41,0.41,
SI,5/17/22,87.8,-3.08,4.31,"Olson, J.B.",663760,667722,,called_strike,,,,,11,Cadyn Grenier flies out to center fielder Adam Haseley.   Jacob Nottingham to 3rd.,R,R,R,CLT,NOR,S,,,0,0,2022,-1.36,0.16,-0.88,3,,641924,,1,7,Top,,,,,,,8.170673495851936,-127.5457843,2.640288354846269,-16.55875118,25.192592806686115,-31.15888326,3.11,1.6,,,,88.1,2138,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,54,,,,,,,,51,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,252,0,-0.096,,,,0.096,,-2,2,0.161,0.839,27,25,27,26,2,2,,,,,2.79,1.36,1.36,
SL,5/17/22,77.1,-2.16,5.43,"Koerner, Brody",690429,621259,,called_strike,,,,,8,Dylan Harris strikes out swinging.,R,L,R,CLT,NOR,S,,,1,1,2022,0.82,-0.59,-0.14,1.91,,,641924,2,2,Top,,,,,,,2.8354395502561074,-112.3223217,0.5705370328738477,6.4441033423591945,20.44896027152107,-37.52610082,3.02,1.55,,,,77.8,2316,6.7,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.78,,,,,,,,12,3,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,70,0,-0.059,,,,0.059,,-2,2,0.313,0.687,28,25,29,25,1,0,,,,,4.42,-0.82,0.82,
FF,5/17/22,91.2,-1.36,5.85,"Olson, J.B.",607333,667722,,ball,,,,,11,"Beau Taylor grounds out, third baseman Jake Burger to first baseman Seby Zavala.   Jacob Nottingham to 2nd.",R,L,R,CLT,NOR,B,,,1,2,2022,-0.4,1.38,-1.53,5.13,,,641924,0,7,Top,,,,,,,0.4153739614168206,-132.9569939,1.0653307727785608,-4.804931695,27.279838205395468,-16.13285433,3.11,1.6,,,,91.6,2196,6.3,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.18,,,,,,,,50,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shift,Standard,206,0,0.072,,,,-0.072,,-2,2,0.153,0.847,27,32,27,32,1,2,,,,,1.34,0.4,-0.4,
FC,5/17/22,88,-2.4,5.43,"Koerner, Brody",690429,621259,,called_strike,,,,,9,Dylan Harris strikes out swinging.,R,L,R,CLT,NOR,S,,,1,0,2022,-0.13,0.75,0.45,1.75,,,641924,2,2,Top,,,,,,,7.224601894350273,-128.0457753,-4.460137735,-2.74481023,23.86957447723275,-23.208827,3.02,1.55,,,,88.9,1943,6.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.88,,,,,,,,12,2,Cutter,0,2,2,0,2,0,2,0,Infield shift,Standard,210,0,-0.063,,,,0.063,,-2,2,0.313,0.687,28,25,29,25,1,0,,,,,2.17,0.13,-0.13,
FC,5/17/22,86.8,-2.43,5.54,"Koerner, Brody",690429,621259,,ball,,,,,12,Dylan Harris strikes out swinging.,R,L,R,CLT,NOR,B,,,0,0,2022,-0.02,0.63,1.21,2.75,,,641924,2,2,Top,,,,,,,8.802440117267746,-126.0991693,-1.782540479,-2.020654387,25.228062829591302,-25.2629747,3.02,1.55,,,,87.2,3000,6.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.89,,,,,,,,12,1,Cutter,0,2,2,0,2,0,2,0,Infield shift,Standard,224,0,0.046,,,,-0.046,,-2,2,0.313,0.687,28,25,29,25,1,0,,,,,2.4,0.02,-0.02,
SL,5/17/22,79.4,-1.42,5.6,"Olson, J.B.",607333,667722,,called_strike,,,,,1,"Beau Taylor grounds out, third baseman Jake Burger to first baseman Seby Zavala.   Jacob Nottingham to 2nd.",R,L,R,CLT,NOR,S,,,1,0,2022,0.39,-0.33,-0.46,2.87,,,641924,0,7,Top,,,,,,,1.3718838450693138,-115.671679,1.3649818269232796,3.304995992804413,20.78576338967325,-35.64052724,3.11,1.6,,,,79.8,2302,6.4,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.11,,,,,,,,50,2,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,61,0,-0.127,,,,0.127,,-2,2,0.153,0.847,27,32,27,32,1,2,,,,,3.93,-0.39,0.39,
FF,5/17/22,91.1,-1.23,5.8,"Olson, J.B.",607333,667722,,ball,,,,,14,"Beau Taylor grounds out, third baseman Jake Burger to first baseman Seby Zavala.   Jacob Nottingham to 2nd.",R,L,R,CLT,NOR,B,,,0,0,2022,-0.49,1.55,1.13,2.24,,,641924,0,7,Top,,,,,,,6.9980148192147755,-132.4939974,-6.412835174,-7.219728003,26.770641248543825,-12.70505025,3.11,1.6,,,,91.7,2303,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.96,,,,,,,,50,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shift,Standard,207,0,0.095,,,,-0.095,,-2,2,0.153,0.847,27,32,27,32,1,2,,,,,1.19,0.49,-0.49,
FC,5/17/22,79.7,-2.43,5.32,"Koerner, Brody",663760,621259,,ball,,,,,11,Cadyn Grenier strikes out swinging.,R,R,R,CLT,NOR,B,,,0,1,2022,0.31,1.09,-0.13,3.31,,,641924,1,2,Top,,,,,,,4.506645646774059,-116.1233445,0.2590641288833818,2.036173379330899,21.101296266089726,-22.51237677,3.11,1.6,,,,80.5,2177,6.7,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.81,,,,,,,,11,2,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,94,0,0.056,,,,-0.056,,-2,2,0.292,0.708,28,25,29,26,1,0,,,,,2.48,-0.31,-0.31,
SI,5/17/22,88.4,-2.23,5.56,"Koerner, Brody",663760,621259,,called_strike,,,,,6,Cadyn Grenier strikes out swinging.,R,R,R,CLT,NOR,S,,,0,0,2022,-1.35,0.71,0.42,2.23,,,641924,1,2,Top,,,,,,,9.279449501887237,-128.3868147,-3.539949625,-16.83863551,25.26766787502892,-23.8004937,3.11,1.6,,,,88.8,1842,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.99,,,,,,,,11,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,225,0,-0.084,,,,0.084,,-2,2,0.292,0.708,28,25,29,26,1,0,,,,,2.21,1.35,1.35,
FF,5/17/22,92.2,-1.21,5.85,"Olson, J.B.",680438,667722,,ball,,,,,11,Robert Neustrom flies out to left fielder Blake Rutherford.,R,L,R,CLT,NOR,B,,,0,0,2022,-0.22,1.45,-1.07,3.22,,,,2,6,Top,,,,,,,0.8520804281504651,-134.2776706,-4.011002255,-2.899086018,29.459644488730014,-14.02566539,3.24,1.67,,,,92.4,2267,6.4,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.13,,,,,,,,43,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shift,Standard,203,0,0.028,,,,-0.028,,-2,2,0.24,0.76,27,25,27,26,1,2,,,,,1.23,0.22,-0.22,
SI,5/17/22,90.4,-2.42,5.36,"Koerner, Brody",641924,621259,walk,ball,,,,,13,Jacob Nottingham walks.,R,R,R,CLT,NOR,B,,,3,0,2022,-1.59,0.44,-1.22,2.19,,,,0,2,Top,,,,,,,6.423859083796526,-131.4901533,-2.881738978,-19.7919405,28.78605412197709,-26.7148584,3.24,1.67,,,,90.8,1861,6.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.88,,0.688744,0.7,1,0,0,,9,4,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,232,-0.027,0.096,,,,-0.096,,-2,2,0.294,0.706,28,27,29,27,1,0,,,,,2.36,1.59,1.59,
SI,5/17/22,90.9,-2.29,5.37,"Koerner, Brody",641924,621259,,ball,,,,,14,Jacob Nottingham walks.,R,R,R,CLT,NOR,B,,,2,0,2022,-1.53,0.47,0.63,1.44,,,,0,2,Top,,,,,,,10.665112926337217,-131.875497,-4.943522536,-20.15634674,27.54266875736158,-25.80142348,3.24,1.67,,,,91.5,1868,6.8,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.73,,,,,,,,9,3,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,232,0,0.161,,,,-0.161,,-2,2,0.294,0.706,28,27,29,27,1,0,,,,,2.3,1.53,1.53,
FC,5/17/22,87.8,-2.54,5.4,"Koerner, Brody",641924,621259,,ball,,,,,13,Jacob Nottingham walks.,R,R,R,CLT,NOR,B,,,1,0,2022,-0.11,0.93,-0.71,1.41,,,,0,2,Top,,,,,,,4.678526037279713,-127.8288433,-5.542237049,-2.156401018,24.72753098647482,-21.04139558,3.24,1.67,,,,88.5,1909,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.95,,,,,,,,9,2,Cutter,0,2,2,0,2,0,2,0,,,217,0,0.115,,,,-0.115,,-2,2,0.294,0.706,28,27,29,27,1,0,,,,,2.01,0.11,0.11,
SI,5/17/22,89.1,-3.09,4.28,"Olson, J.B.",642721,667722,,called_strike,,,,,9,"Kelvin Gutierrez grounds out, shortstop Danny Mendick to first baseman Seby Zavala.",R,R,R,CLT,NOR,S,,,0,0,2022,-1.39,0.03,0.63,1.64,,,,1,6,Top,,,,,,,12.049455078644929,-129.3099001,-0.495959791,-18.09149854,25.861607680797242,-31.97906362,3.24,1.67,,,,89.3,2203,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.05,,,,,,,,42,1,Sinker,0,2,2,0,2,0,2,0,,,250,0,-0.049,,,,0.049,,-2,2,0.228,0.772,27,27,27,28,1,2,,,,,2.85,1.39,1.39,
SI,5/17/22,89.4,-2.31,5.4,"Koerner, Brody",641924,621259,,ball,,,,,13,Jacob Nottingham walks.,R,R,R,CLT,NOR,B,,,0,0,2022,-1.28,0.39,-1.1,2.23,,,,0,2,Top,,,,,,,5.732387072733729,-130.1987681,-2.649122926,-15.78140879,26.211331118379896,-27.40326283,3.24,1.67,,,,90.3,1863,6.7,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.8,,,,,,,,9,1,Sinker,0,2,2,0,2,0,2,0,,,234,0,0.071,,,,-0.071,,-2,2,0.294,0.706,28,27,29,27,1,0,,,,,2.45,1.28,1.28,
FF,5/17/22,89.4,-2.65,5.46,"Koerner, Brody",680438,621259,,ball,,,,,11,Robert Neustrom flies out to center fielder Adam Haseley.,R,L,R,CLT,NOR,B,,,2,2,2022,-0.13,0.82,-2.83,4.04,,,,2,1,Top,,,,,,,-0.166140857,-130.3591599,0.6549575979598019,-1.513839885,22.779845899607167,-22.98227657,3.24,1.67,,,,90.3,2030,6.4,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.15,,,,,,,,5,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,199,0,0.041,,,,-0.041,,-2,2,0.335,0.665,28,25,29,26,1,0,,,,,1.98,0.13,-0.13,
SL,5/17/22,80.7,-1.42,5.52,"Olson, J.B.",669065,667722,,ball,,,,,14,Kyle Stowers strikes out swinging.,R,L,R,CLT,NOR,B,,,1,1,2022,0.15,-0.19,1.06,1.29,,,,0,6,Top,,,,,,,5.243760111860834,-117.3968057,-2.378711619,0.3842934135505373,22.517149665261577,-33.7223198,3.28,1.69,,,,81,2364,6.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.94,,,,,,,,41,3,Slider,0,2,2,0,2,0,2,0,,,62,0,0.07,,,,-0.07,,-2,2,0.211,0.789,27,24,27,24,1,2,,,,,3.7,-0.15,0.15,
FF,5/17/22,91.6,-1.3,5.83,"Olson, J.B.",669065,667722,,called_strike,,,,,7,Kyle Stowers strikes out swinging.,R,L,R,CLT,NOR,S,,,1,0,2022,-0.38,1.38,-0.41,2.07,,,,0,6,Top,,,,,,,3.0692678285704793,-133.2262086,-6.59593732,-5.225755633,29.65968580628697,-14.57376244,3.28,1.69,,,,91.7,2255,6.4,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.06,,,,,,,,41,2,4-Seam Fastball,0,2,2,0,2,0,2,0,,,205,0,-0.086,,,,0.086,,-2,2,0.211,0.789,27,24,27,24,1,2,,,,,1.35,0.38,-0.38,
FF,5/17/22,90.2,-2.6,5.39,"Koerner, Brody",680438,621259,,ball,,,,,13,Robert Neustrom flies out to center fielder Adam Haseley.,R,L,R,CLT,NOR,B,,,1,2,2022,-0.32,0.93,-0.22,0.57,,,,2,1,Top,,,,,,,6.629909440353675,-131.1030509,-8.060877352,-5.046739253,25.839362327231235,-20.00149916,3.24,1.67,,,,90.8,1957,6.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.95,,,,,,,,5,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,224,0,0.021,,,,-0.021,,-2,2,0.335,0.665,28,25,29,26,1,0,,,,,1.87,0.32,-0.32,
CH,5/17/22,82,-1.49,5.54,"Olson, J.B.",669065,667722,,ball,,,,,14,Kyle Stowers strikes out swinging.,R,L,R,CLT,NOR,B,,,0,0,2022,-0.57,0.26,0.45,1.1,,,,0,6,Top,,,,,,,5.521507357899452,-119.3118864,-4.022958048,-6.535007039,22.413375956624574,-29.10999619,3.28,1.69,,,,82.6,1361,6.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.88,,,,,,,,41,1,Changeup,0,2,2,0,2,0,2,0,,,224,0,0.071,,,,-0.071,,-2,2,0.211,0.789,27,24,27,24,1,2,,,,,3.12,0.57,-0.57,
CH,5/17/22,84.5,-2.37,5.2,"Koerner, Brody",680438,621259,,ball,,,,,14,Robert Neustrom flies out to center fielder Adam Haseley.,R,L,R,CLT,NOR,B,,,0,2,2022,-1.04,-0.03,1.23,0.34,,,,2,1,Top,,,,,,,10.535552644101754,-122.7028226,-5.043509038,-12.36328087,19.598684238789385,-31.76349654,3.24,1.67,,,,85.9,1413,6.9,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.62,,,,,,,,5,3,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,252,0,0.024,,,,-0.024,,-2,2,0.335,0.665,28,25,29,26,1,0,,,,,3.18,1.04,-1.04,
FC,5/17/22,88.6,-2.66,5.38,"Koerner, Brody",680438,621259,,called_strike,,,,,4,Robert Neustrom flies out to center fielder Adam Haseley.,R,L,R,CLT,NOR,S,,,0,0,2022,0.2,0.61,-0.79,2.3,,,,2,1,Top,,,,,,,4.178806418098465,-129.1561712,-2.832179224,1.5248873244268932,24.233278312448583,-24.94285721,3.24,1.67,,,,89.7,2003,6.7,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.83,,,,,,,,5,1,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,211,0,-0.028,,,,0.028,,-2,2,0.335,0.665,28,25,29,26,1,0,,,,,2.26,-0.2,0.2,
SI,5/17/22,88.9,-3.13,4.28,"Olson, J.B.",621006,667722,strikeout,called_strike,,,,,12,Richie Martin called out on strikes.,R,R,R,CLT,NOR,S,2,,2,2,2022,-1.42,-0.36,0.85,2.53,,,663760,1,5,Top,,,,,,,12.687022971342593,-128.6954207,2.670615468133009,-18.62717697,30.266514638047074,-37.14552861,3.15,1.62,,,,88.2,2199,6.4,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.07,,0,0,1,0,0,,36,5,Sinker,0,2,2,0,2,0,2,0,Strategic,Strategic,251,0.021,-0.284,,,,0.284,,-2,2,0.238,0.762,27,27,27,28,1,2,,,,,3.31,1.42,1.42,
SL,5/17/22,79.9,-2.34,4.56,"Olson, J.B.",621006,667722,,ball,,,,,14,Richie Martin called out on strikes.,R,R,R,CLT,NOR,B,,,1,2,2022,0.48,-0.09,1.73,1.66,,,663760,1,5,Top,,,,,,,8.100333226142501,-116.1979318,0.5129575688596562,2.8748192733005213,21.59656898123394,-33.34847857,3.15,1.62,,,,80.3,2412,6.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.91,,,,,,,,36,4,Slider,0,2,2,0,2,0,2,0,Strategic,Strategic,79,0,0.061,,,,-0.061,,-2,2,0.238,0.762,27,27,27,28,1,2,,,,,3.67,-0.48,-0.48,
FF,5/17/22,90.1,2.93,5.86,"Kubat, Kyle",663760,665417,,called_strike,,,,,5,Cadyn Grenier strikes out swinging.,R,R,L,CLT,NOR,S,,,0,1,2022,1,1.16,-0.25,2.15,,,,2,9,Top,,,,,,,-9.863378948,-130.8352924,-5.615557915,13.605971730152362,27.527733955566166,-17.81023745,3.11,1.6,,,,88.8,2013,5.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.89,,,,,,,,67,2,4-Seam Fastball,1,4,4,1,4,1,4,1,,,150,0,-0.029,,,,0.029,,-3,3,0.037,0.963,29,25,30,26,1,3,,,,,1.66,1,-1,
FC,5/17/22,87.2,-2.47,5.39,"Koerner, Brody",642721,621259,,ball,,,,,11,Kelvin Gutierrez strikes out swinging.,R,R,R,CLT,NOR,B,,,1,1,2022,0.27,0.44,-1.32,2.7,,,,1,1,Top,,,,,,,2.2428034547168747,-127.0957864,-1.283071858,2.4939060276508354,23.60543790746488,-27.35204551,3.24,1.67,,,,88.5,1923,6.8,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.69,,,,,,,,4,3,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,204,0,0.046,,,,-0.046,,-2,2,0.323,0.677,28,27,29,28,1,0,,,,,2.53,-0.27,-0.27,
SL,5/17/22,79.1,-2.54,4.46,"Olson, J.B.",621006,667722,,ball,,,,,14,Richie Martin called out on strikes.,R,R,R,CLT,NOR,B,,,0,1,2022,0.62,0.1,2.29,1.68,,,663760,1,5,Top,,,,,,,9.390093923965837,-114.7539003,0.6975329799685317,3.408130333584827,24.30745251062577,-31.69301569,3.15,1.62,,,,78.7,2403,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.97,,,,,,,,36,2,Slider,0,2,2,0,2,0,2,0,Strategic,Strategic,89,0,0.056,,,,-0.056,,-2,2,0.238,0.762,27,27,27,28,1,2,,,,,3.61,-0.62,-0.62,
SI,5/17/22,92.3,-1.43,5.96,"Mariñez, Jhan",680438,501697,,ball,,,,,14,Robert Neustrom grounds out to first baseman Seby Zavala.,R,L,R,CLT,NOR,B,,,2,0,2022,-1.56,0.61,1.24,0.01,,,,2,8,Top,,,,,,,9.952229508232993,-133.6839407,-10.38743098,-20.85356116,28.949493183095463,-22.71699443,3.24,1.67,,,,90.4,2317,5.4,666281,656024,664874,691503,669394,664901,666164,656514,650520,55.11,,,,,,,,60,3,Sinker,0,4,4,0,4,0,4,0,Infield shift,Standard,219,0,0.046,,,,-0.046,,-4,4,0.037,0.963,33,25,34,26,1,3,,,,,2.09,1.56,-1.56,
FC,5/17/22,86.5,-2.56,5.31,"Koerner, Brody",642721,621259,,called_strike,,,,,4,Kelvin Gutierrez strikes out swinging.,R,R,R,CLT,NOR,S,,,1,0,2022,0.13,0.7,-0.81,2.19,,,,1,1,Top,,,,,,,3.9422348613216363,-126.0049832,-2.746413835,0.6641790567194544,23.54829290024677,-24.30391299,3.24,1.67,,,,87.6,1932,6.7,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.78,,,,,,,,4,2,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,201,0,-0.058,,,,0.058,,-2,2,0.323,0.677,28,27,29,28,1,0,,,,,2.32,-0.13,-0.13,
SL,5/17/22,83.1,-1.24,6.01,"Mariñez, Jhan",680438,501697,,ball,,,,,14,Robert Neustrom grounds out to first baseman Seby Zavala.,R,L,R,CLT,NOR,B,,,1,0,2022,-0.05,0.06,1.59,0.13,,,,2,8,Top,,,,,,,6.467296827290915,-120.7837313,-6.985513305,-1.726458126,23.72125338400185,-30.42567817,3.24,1.67,,,,81.8,2048,5.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,55.03,,,,,,,,60,2,Slider,0,4,4,0,4,0,4,0,Infield shift,Standard,348,0,0.036,,,,-0.036,,-4,4,0.037,0.963,33,25,34,26,1,3,,,,,3.25,0.05,-0.05,
SI,5/17/22,87.2,-3.05,4.08,"Olson, J.B.",621006,667722,,called_strike,,,,,9,Richie Martin called out on strikes.,R,R,R,CLT,NOR,S,,,0,0,2022,-1.4,-0.28,0.75,1.71,,,663760,1,5,Top,,,,,,,11.988235568044487,-126.2728452,1.2198753324669538,-17.61258242,30.380332196731292,-35.69167054,3.15,1.62,,,,86.4,2149,6.5,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.02,,,,,,,,36,1,Sinker,0,2,2,0,2,0,2,0,Strategic,Strategic,258,0,-0.084,,,,0.084,,-2,2,0.238,0.762,27,27,27,28,1,2,,,,,3.35,1.4,1.4,
SI,5/17/22,92.2,-2.42,5.55,"Koerner, Brody",642721,621259,,ball,,,,,11,Kelvin Gutierrez strikes out swinging.,R,R,R,CLT,NOR,B,,,0,0,2022,-1.36,0.32,-1.06,3.09,,,,1,1,Top,,,,,,,6.464681232062727,-134.0876564,-1.110967109,-17.75970918,29.239740397276815,-28.29381994,3.24,1.67,,,,92.7,1894,6.7,666281,656024,664874,691503,669394,664901,666164,656514,650520,53.84,,,,,,,,4,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,218,0,0.049,,,,-0.049,,-2,2,0.323,0.677,28,27,29,28,1,0,,,,,2.37,1.36,1.36,
FF,5/17/22,89.1,2.87,5.92,"Kubat, Kyle",607333,665417,,ball,,,,,7,"Beau Taylor grounds out, pitcher Kyle Kubat to first baseman Seby Zavala.",R,L,L,CLT,NOR,B,,,1,0,2022,1.12,1.22,-0.6,1.51,,,,1,9,Top,,,,,,,-10.67242983,-129.1837114,-7.243049746,14.659693236627524,25.172430733875665,-17.1056082,3.11,1.6,,,,87.9,1923,5.6,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.9,,,,,,,,66,2,4-Seam Fastball,1,4,4,1,4,1,4,1,Infield shift,Standard,149,0,0.073,,,,-0.073,,-3,3,0.034,0.966,29,32,30,32,1,3,,,,,1.66,1.12,1.12,
SI,5/17/22,92.7,-1.39,6.09,"Mariñez, Jhan",680438,501697,,ball,,,,,13,Robert Neustrom grounds out to first baseman Seby Zavala.,R,L,R,CLT,NOR,B,,,0,0,2022,-1.41,0.84,-0.02,1.41,,,,2,8,Top,,,,,,,6.434527519,-134.7110339,-7.897286268,-18.55010889,27.427325940714766,-20.42638675,3.24,1.67,,,,91.2,2159,5.3,666281,656024,664874,691503,669394,664901,666164,656514,650520,55.17,,,,,,,,60,1,Sinker,0,4,4,0,4,0,4,0,Infield shift,Standard,221,0,0.028,,,,-0.028,,-4,4,0.037,0.963,33,25,34,26,1,3,,,,,1.8,1.41,-1.41,
FC,5/17/22,84.5,3.05,5.82,"Kubat, Kyle",607333,665417,,ball,,,,,13,"Beau Taylor grounds out, pitcher Kyle Kubat to first baseman Seby Zavala.",R,L,L,CLT,NOR,B,,,0,0,2022,-0.15,0.52,-2.21,1.22,,,,1,9,Top,,,,,,,-11.7882162,-122.5517547,-5.329078828,0.7379517205828885,23.258111638559015,-26.06186214,3.11,1.6,,,,83.6,2362,5.8,666281,656024,664874,691503,669394,664901,666164,656514,650520,54.7,,,,,,,,66,1,Cutter,1,4,4,1,4,1,4,1,Infield shift,Standard,161,0,0.049,,,,-0.049,,-3,3,0.034,0.966,29,32,30,32,1,3,,,,,2.69,-0.15,-0.15,
